report_id,next_report_id
RHODE ISLAND|2023|28,RHODE ISLAND|2023|29
RHODE ISLAND|2023|29,RHODE ISLAND|2023|30
RHODE ISLAND|2023|30,RHODE ISLAND|2023|31
RHODE ISLAND|2023|31,RHODE ISLAND|2023|32
RHODE ISLAND|2023|32,RHODE ISLAND|2023|33
RHODE ISLAND|2023|33,RHODE ISLAND|2023|34
RHODE ISLAND|2023|34,RHODE ISLAND|2023|35
RHODE ISLAND|2023|35,RHODE ISLAND|2023|36
RHODE ISLAND|2023|36,RHODE ISLAND|2023|37
RHODE ISLAND|2023|37,RHODE ISLAND|2023|38
RHODE ISLAND|2023|38,RHODE ISLAND|2023|39
RHODE ISLAND|2023|39,RHODE ISLAND|2023|40
RHODE ISLAND|2023|40,RHODE ISLAND|2023|41
RHODE ISLAND|2023|41,RHODE ISLAND|2023|42
RHODE ISLAND|2023|42,RHODE ISLAND|2023|43
RHODE ISLAND|2023|43,RHODE ISLAND|2023|44
RHODE ISLAND|2023|44,RHODE ISLAND|2023|45
RHODE ISLAND|2023|45,RHODE ISLAND|2023|46
RHODE ISLAND|2023|46,RHODE ISLAND|2023|47
RHODE ISLAND|2023|47,RHODE ISLAND|2023|48
RHODE ISLAND|2023|48,RHODE ISLAND|2023|49
RHODE ISLAND|2023|49,RHODE ISLAND|2023|50
RHODE ISLAND|2023|50,RHODE ISLAND|2023|51
RHODE ISLAND|2023|51,RHODE ISLAND|2023|52
RHODE ISLAND|2023|52,RHODE ISLAND|2024|1
RHODE ISLAND|2024|1,RHODE ISLAND|2024|2
RHODE ISLAND|2024|2,RHODE ISLAND|2024|3
RHODE ISLAND|2024|3,RHODE ISLAND|2024|4
RHODE ISLAND|2024|4,RHODE ISLAND|2024|5
RHODE ISLAND|2024|5,RHODE ISLAND|2024|6
RHODE ISLAND|2024|6,RHODE ISLAND|2024|7
RHODE ISLAND|2024|7,RHODE ISLAND|2024|8
RHODE ISLAND|2024|8,RHODE ISLAND|2024|9
RHODE ISLAND|2024|9,RHODE ISLAND|2024|10
RHODE ISLAND|2024|10,RHODE ISLAND|2024|11
RHODE ISLAND|2024|11,RHODE ISLAND|2024|13
RHODE ISLAND|2024|13,RHODE ISLAND|2024|14
RHODE ISLAND|2024|14,RHODE ISLAND|2024|15
RHODE ISLAND|2024|15,RHODE ISLAND|2024|16
RHODE ISLAND|2024|16,RHODE ISLAND|2024|17
RHODE ISLAND|2024|17,RHODE ISLAND|2024|18
RHODE ISLAND|2024|18,RHODE ISLAND|2024|19
RHODE ISLAND|2024|19,RHODE ISLAND|2024|20
RHODE ISLAND|2024|20,RHODE ISLAND|2024|21
RHODE ISLAND|2024|21,RHODE ISLAND|2024|22
RHODE ISLAND|2024|22,RHODE ISLAND|2024|23
RHODE ISLAND|2024|23,RHODE ISLAND|2024|24
RHODE ISLAND|2024|24,RHODE ISLAND|2024|25
RHODE ISLAND|2024|25,RHODE ISLAND|2024|26
RHODE ISLAND|2024|26,RHODE ISLAND|2024|27
RHODE ISLAND|2024|27,RHODE ISLAND|2024|28
RHODE ISLAND|2024|28,RHODE ISLAND|2024|29
RHODE ISLAND|2024|29,RHODE ISLAND|2024|31
RHODE ISLAND|2024|31,RHODE ISLAND|2024|32
RHODE ISLAND|2024|32,RHODE ISLAND|2024|33
RHODE ISLAND|2024|33,RHODE ISLAND|2024|34
RHODE ISLAND|2024|34,RHODE ISLAND|2024|35
RHODE ISLAND|2024|35,RHODE ISLAND|2024|36
RHODE ISLAND|2024|36,RHODE ISLAND|2024|37
RHODE ISLAND|2024|37,RHODE ISLAND|2024|38
RHODE ISLAND|2024|38,RHODE ISLAND|2024|39
RHODE ISLAND|2024|39,RHODE ISLAND|2024|40
RHODE ISLAND|2024|40,RHODE ISLAND|2024|41
RHODE ISLAND|2024|41,RHODE ISLAND|2024|42
RHODE ISLAND|2024|42,RHODE ISLAND|2024|43
RHODE ISLAND|2024|43,RHODE ISLAND|2024|44
RHODE ISLAND|2024|44,RHODE ISLAND|2024|45
RHODE ISLAND|2024|45,RHODE ISLAND|2024|46
RHODE ISLAND|2024|46,RHODE ISLAND|2024|47
RHODE ISLAND|2024|47,RHODE ISLAND|2024|48
RHODE ISLAND|2024|48,RHODE ISLAND|2024|49
RHODE ISLAND|2024|49,RHODE ISLAND|2024|50
RHODE ISLAND|2024|50,RHODE ISLAND|2024|51
RHODE ISLAND|2024|51,RHODE ISLAND|2024|52
RHODE ISLAND|2024|52,RHODE ISLAND|2025|1
RHODE ISLAND|2025|1,RHODE ISLAND|2025|2
RHODE ISLAND|2025|2,RHODE ISLAND|2025|3
RHODE ISLAND|2025|3,RHODE ISLAND|2025|4
RHODE ISLAND|2025|4,RHODE ISLAND|2025|5
RHODE ISLAND|2025|5,RHODE ISLAND|2025|6
RHODE ISLAND|2025|6,RHODE ISLAND|2025|7
RHODE ISLAND|2025|7,RHODE ISLAND|2025|8
RHODE ISLAND|2025|8,RHODE ISLAND|2025|9
RHODE ISLAND|2025|9,RHODE ISLAND|2025|10
RHODE ISLAND|2025|10,RHODE ISLAND|2025|11
RHODE ISLAND|2025|11,RHODE ISLAND|2025|12
RHODE ISLAND|2025|12,RHODE ISLAND|2025|13
RHODE ISLAND|2025|13,RHODE ISLAND|2025|14
SOUTH CAROLINA|2022|1,SOUTH CAROLINA|2022|2
SOUTH CAROLINA|2022|2,SOUTH CAROLINA|2022|5
SOUTH CAROLINA|2022|5,SOUTH CAROLINA|2022|6
SOUTH CAROLINA|2022|6,SOUTH CAROLINA|2022|7
SOUTH CAROLINA|2022|7,SOUTH CAROLINA|2022|8
SOUTH CAROLINA|2022|8,SOUTH CAROLINA|2022|9
SOUTH CAROLINA|2022|9,SOUTH CAROLINA|2022|10
SOUTH CAROLINA|2022|10,SOUTH CAROLINA|2022|11
SOUTH CAROLINA|2022|11,SOUTH CAROLINA|2022|12
SOUTH CAROLINA|2022|12,SOUTH CAROLINA|2022|13
SOUTH CAROLINA|2022|13,SOUTH CAROLINA|2022|14
SOUTH CAROLINA|2022|14,SOUTH CAROLINA|2022|15
SOUTH CAROLINA|2022|15,SOUTH CAROLINA|2022|16
SOUTH CAROLINA|2022|16,SOUTH CAROLINA|2022|17
SOUTH CAROLINA|2022|17,SOUTH CAROLINA|2022|18
SOUTH CAROLINA|2022|18,SOUTH CAROLINA|2022|19
SOUTH CAROLINA|2022|19,SOUTH CAROLINA|2022|20
SOUTH CAROLINA|2022|20,SOUTH CAROLINA|2022|21
SOUTH CAROLINA|2022|21,SOUTH CAROLINA|2022|22
SOUTH CAROLINA|2022|22,SOUTH CAROLINA|2022|23
SOUTH CAROLINA|2022|23,SOUTH CAROLINA|2022|24
SOUTH CAROLINA|2022|24,SOUTH CAROLINA|2022|25
SOUTH CAROLINA|2022|25,SOUTH CAROLINA|2022|26
SOUTH CAROLINA|2022|26,SOUTH CAROLINA|2022|27
SOUTH CAROLINA|2022|27,SOUTH CAROLINA|2022|28
SOUTH CAROLINA|2022|28,SOUTH CAROLINA|2022|29
SOUTH CAROLINA|2022|29,SOUTH CAROLINA|2022|30
SOUTH CAROLINA|2022|30,SOUTH CAROLINA|2022|31
SOUTH CAROLINA|2022|31,SOUTH CAROLINA|2022|32
SOUTH CAROLINA|2022|32,SOUTH CAROLINA|2022|33
SOUTH CAROLINA|2022|33,SOUTH CAROLINA|2022|34
SOUTH CAROLINA|2022|34,SOUTH CAROLINA|2022|35
SOUTH CAROLINA|2022|35,SOUTH CAROLINA|2022|36
SOUTH CAROLINA|2022|36,SOUTH CAROLINA|2022|37
SOUTH CAROLINA|2022|37,SOUTH CAROLINA|2022|38
SOUTH CAROLINA|2022|38,SOUTH CAROLINA|2022|39
SOUTH CAROLINA|2022|39,SOUTH CAROLINA|2022|40
SOUTH CAROLINA|2022|40,SOUTH CAROLINA|2022|41
SOUTH CAROLINA|2022|41,SOUTH CAROLINA|2022|42
SOUTH CAROLINA|2022|42,SOUTH CAROLINA|2022|43
SOUTH CAROLINA|2022|43,SOUTH CAROLINA|2022|44
SOUTH CAROLINA|2022|44,SOUTH CAROLINA|2022|45
SOUTH CAROLINA|2022|45,SOUTH CAROLINA|2022|46
SOUTH CAROLINA|2022|46,SOUTH CAROLINA|2022|47
SOUTH CAROLINA|2022|47,SOUTH CAROLINA|2022|48
SOUTH CAROLINA|2022|48,SOUTH CAROLINA|2022|49
SOUTH CAROLINA|2022|49,SOUTH CAROLINA|2022|50
SOUTH CAROLINA|2022|50,SOUTH CAROLINA|2022|51
SOUTH CAROLINA|2022|51,SOUTH CAROLINA|2022|52
SOUTH CAROLINA|2022|52,SOUTH CAROLINA|2023|1
SOUTH CAROLINA|2023|1,SOUTH CAROLINA|2023|2
SOUTH CAROLINA|2023|2,SOUTH CAROLINA|2023|3
SOUTH CAROLINA|2023|3,SOUTH CAROLINA|2023|4
SOUTH CAROLINA|2023|4,SOUTH CAROLINA|2023|5
SOUTH CAROLINA|2023|5,SOUTH CAROLINA|2023|6
SOUTH CAROLINA|2023|6,SOUTH CAROLINA|2023|7
SOUTH CAROLINA|2023|7,SOUTH CAROLINA|2023|8
SOUTH CAROLINA|2023|8,SOUTH CAROLINA|2023|9
SOUTH CAROLINA|2023|9,SOUTH CAROLINA|2023|10
SOUTH CAROLINA|2023|10,SOUTH CAROLINA|2023|11
SOUTH CAROLINA|2023|11,SOUTH CAROLINA|2023|13
SOUTH CAROLINA|2023|13,SOUTH CAROLINA|2023|14
SOUTH CAROLINA|2023|14,SOUTH CAROLINA|2023|15
SOUTH CAROLINA|2023|15,SOUTH CAROLINA|2023|16
SOUTH CAROLINA|2023|16,SOUTH CAROLINA|2023|17
SOUTH CAROLINA|2023|17,SOUTH CAROLINA|2023|18
SOUTH CAROLINA|2023|18,SOUTH CAROLINA|2023|19
SOUTH CAROLINA|2023|19,SOUTH CAROLINA|2023|20
SOUTH CAROLINA|2023|20,SOUTH CAROLINA|2023|21
SOUTH CAROLINA|2023|21,SOUTH CAROLINA|2023|22
SOUTH CAROLINA|2023|22,SOUTH CAROLINA|2023|23
SOUTH CAROLINA|2023|23,SOUTH CAROLINA|2023|24
SOUTH CAROLINA|2023|24,SOUTH CAROLINA|2023|25
SOUTH CAROLINA|2023|25,SOUTH CAROLINA|2023|26
SOUTH CAROLINA|2023|26,SOUTH CAROLINA|2023|27
SOUTH CAROLINA|2023|27,SOUTH CAROLINA|2023|28
SOUTH CAROLINA|2023|28,SOUTH CAROLINA|2023|29
SOUTH CAROLINA|2023|29,SOUTH CAROLINA|2023|30
SOUTH CAROLINA|2023|30,SOUTH CAROLINA|2023|31
SOUTH CAROLINA|2023|31,SOUTH CAROLINA|2023|32
SOUTH CAROLINA|2023|32,SOUTH CAROLINA|2023|33
SOUTH CAROLINA|2023|33,SOUTH CAROLINA|2023|34
SOUTH CAROLINA|2023|34,SOUTH CAROLINA|2023|35
SOUTH CAROLINA|2023|35,SOUTH CAROLINA|2023|36
SOUTH CAROLINA|2023|36,SOUTH CAROLINA|2023|37
SOUTH CAROLINA|2023|37,SOUTH CAROLINA|2023|38
SOUTH CAROLINA|2023|38,SOUTH CAROLINA|2023|39
SOUTH CAROLINA|2023|39,SOUTH CAROLINA|2023|40
SOUTH CAROLINA|2023|40,SOUTH CAROLINA|2023|41
SOUTH CAROLINA|2023|41,SOUTH CAROLINA|2023|42
SOUTH CAROLINA|2023|42,SOUTH CAROLINA|2023|43
SOUTH CAROLINA|2023|43,SOUTH CAROLINA|2023|44
SOUTH CAROLINA|2023|44,SOUTH CAROLINA|2023|46
SOUTH CAROLINA|2023|46,SOUTH CAROLINA|2023|47
SOUTH CAROLINA|2023|47,SOUTH CAROLINA|2023|48
SOUTH CAROLINA|2023|48,SOUTH CAROLINA|2023|49
SOUTH CAROLINA|2023|49,SOUTH CAROLINA|2023|50
SOUTH CAROLINA|2023|50,SOUTH CAROLINA|2023|51
SOUTH CAROLINA|2023|51,SOUTH CAROLINA|2024|1
SOUTH CAROLINA|2024|1,SOUTH CAROLINA|2024|2
SOUTH CAROLINA|2024|2,SOUTH CAROLINA|2024|3
SOUTH CAROLINA|2024|3,SOUTH CAROLINA|2024|4
SOUTH CAROLINA|2024|4,SOUTH CAROLINA|2024|5
SOUTH CAROLINA|2024|5,SOUTH CAROLINA|2024|6
SOUTH CAROLINA|2024|6,SOUTH CAROLINA|2024|7
SOUTH CAROLINA|2024|7,SOUTH CAROLINA|2024|8
SOUTH CAROLINA|2024|8,SOUTH CAROLINA|2024|9
SOUTH CAROLINA|2024|9,SOUTH CAROLINA|2024|10
SOUTH CAROLINA|2024|10,SOUTH CAROLINA|2024|11
SOUTH CAROLINA|2024|11,SOUTH CAROLINA|2024|12
SOUTH CAROLINA|2024|12,SOUTH CAROLINA|2024|13
SOUTH CAROLINA|2024|13,SOUTH CAROLINA|2024|14
SOUTH CAROLINA|2024|14,SOUTH CAROLINA|2024|15
SOUTH CAROLINA|2024|15,SOUTH CAROLINA|2024|16
SOUTH CAROLINA|2024|16,SOUTH CAROLINA|2024|17
SOUTH CAROLINA|2024|17,SOUTH CAROLINA|2024|18
SOUTH CAROLINA|2024|18,SOUTH CAROLINA|2024|19
SOUTH CAROLINA|2024|19,SOUTH CAROLINA|2024|20
SOUTH CAROLINA|2024|20,SOUTH CAROLINA|2024|21
SOUTH CAROLINA|2024|21,SOUTH CAROLINA|2024|22
SOUTH CAROLINA|2024|22,SOUTH CAROLINA|2024|23
SOUTH CAROLINA|2024|23,SOUTH CAROLINA|2024|24
SOUTH CAROLINA|2024|24,SOUTH CAROLINA|2024|25
SOUTH CAROLINA|2024|25,SOUTH CAROLINA|2024|26
SOUTH CAROLINA|2024|26,SOUTH CAROLINA|2024|27
SOUTH CAROLINA|2024|27,SOUTH CAROLINA|2024|28
SOUTH CAROLINA|2024|28,SOUTH CAROLINA|2024|29
SOUTH CAROLINA|2024|29,SOUTH CAROLINA|2024|30
SOUTH CAROLINA|2024|30,SOUTH CAROLINA|2024|31
SOUTH CAROLINA|2024|31,SOUTH CAROLINA|2024|32
SOUTH CAROLINA|2024|32,SOUTH CAROLINA|2024|33
SOUTH CAROLINA|2024|33,SOUTH CAROLINA|2024|34
SOUTH CAROLINA|2024|34,SOUTH CAROLINA|2024|35
SOUTH CAROLINA|2024|35,SOUTH CAROLINA|2024|36
SOUTH CAROLINA|2024|36,SOUTH CAROLINA|2024|37
SOUTH CAROLINA|2024|37,SOUTH CAROLINA|2024|38
SOUTH CAROLINA|2024|38,SOUTH CAROLINA|2024|39
SOUTH CAROLINA|2024|39,SOUTH CAROLINA|2024|40
SOUTH CAROLINA|2024|40,SOUTH CAROLINA|2024|41
SOUTH CAROLINA|2024|41,SOUTH CAROLINA|2024|42
SOUTH CAROLINA|2024|42,SOUTH CAROLINA|2024|43
SOUTH CAROLINA|2024|43,SOUTH CAROLINA|2024|44
SOUTH CAROLINA|2024|44,SOUTH CAROLINA|2024|45
SOUTH CAROLINA|2024|45,SOUTH CAROLINA|2024|46
SOUTH CAROLINA|2024|46,SOUTH CAROLINA|2024|47
SOUTH CAROLINA|2024|47,SOUTH CAROLINA|2024|48
SOUTH CAROLINA|2024|48,SOUTH CAROLINA|2024|49
SOUTH CAROLINA|2024|49,SOUTH CAROLINA|2024|50
SOUTH CAROLINA|2024|50,SOUTH CAROLINA|2024|51
SOUTH CAROLINA|2024|51,SOUTH CAROLINA|2024|52
SOUTH CAROLINA|2024|52,SOUTH CAROLINA|2025|1
SOUTH CAROLINA|2025|1,SOUTH CAROLINA|2025|2
SOUTH CAROLINA|2025|2,SOUTH CAROLINA|2025|3
SOUTH CAROLINA|2025|3,SOUTH CAROLINA|2025|4
SOUTH CAROLINA|2025|4,SOUTH CAROLINA|2025|5
SOUTH CAROLINA|2025|5,SOUTH CAROLINA|2025|6
SOUTH CAROLINA|2025|6,SOUTH CAROLINA|2025|7
SOUTH CAROLINA|2025|7,SOUTH CAROLINA|2025|8
SOUTH CAROLINA|2025|8,SOUTH CAROLINA|2025|9
SOUTH CAROLINA|2025|9,SOUTH CAROLINA|2025|10
SOUTH CAROLINA|2025|10,SOUTH CAROLINA|2025|11
SOUTH CAROLINA|2025|11,SOUTH CAROLINA|2025|12
SOUTH CAROLINA|2025|12,SOUTH CAROLINA|2025|13
SOUTH CAROLINA|2025|13,SOUTH CAROLINA|2025|14
SOUTH DAKOTA|2022|1,SOUTH DAKOTA|2022|3
SOUTH DAKOTA|2022|3,SOUTH DAKOTA|2022|5
SOUTH DAKOTA|2022|5,SOUTH DAKOTA|2022|7
SOUTH DAKOTA|2022|7,SOUTH DAKOTA|2022|9
SOUTH DAKOTA|2022|9,SOUTH DAKOTA|2022|10
SOUTH DAKOTA|2022|10,SOUTH DAKOTA|2022|11
SOUTH DAKOTA|2022|11,SOUTH DAKOTA|2022|12
SOUTH DAKOTA|2022|12,SOUTH DAKOTA|2022|13
SOUTH DAKOTA|2022|13,SOUTH DAKOTA|2022|14
SOUTH DAKOTA|2022|14,SOUTH DAKOTA|2022|15
SOUTH DAKOTA|2022|15,SOUTH DAKOTA|2022|16
SOUTH DAKOTA|2022|16,SOUTH DAKOTA|2022|17
SOUTH DAKOTA|2022|17,SOUTH DAKOTA|2022|18
SOUTH DAKOTA|2022|18,SOUTH DAKOTA|2022|19
SOUTH DAKOTA|2022|19,SOUTH DAKOTA|2022|20
SOUTH DAKOTA|2022|20,SOUTH DAKOTA|2022|21
SOUTH DAKOTA|2022|21,SOUTH DAKOTA|2022|23
SOUTH DAKOTA|2022|23,SOUTH DAKOTA|2022|24
SOUTH DAKOTA|2022|24,SOUTH DAKOTA|2022|28
SOUTH DAKOTA|2022|28,SOUTH DAKOTA|2022|29
SOUTH DAKOTA|2022|29,SOUTH DAKOTA|2022|30
SOUTH DAKOTA|2022|30,SOUTH DAKOTA|2022|31
SOUTH DAKOTA|2022|31,SOUTH DAKOTA|2022|32
SOUTH DAKOTA|2022|32,SOUTH DAKOTA|2022|33
SOUTH DAKOTA|2022|33,SOUTH DAKOTA|2022|34
SOUTH DAKOTA|2022|34,SOUTH DAKOTA|2022|35
SOUTH DAKOTA|2022|35,SOUTH DAKOTA|2022|36
SOUTH DAKOTA|2022|36,SOUTH DAKOTA|2022|37
SOUTH DAKOTA|2022|37,SOUTH DAKOTA|2022|38
SOUTH DAKOTA|2022|38,SOUTH DAKOTA|2022|39
SOUTH DAKOTA|2022|39,SOUTH DAKOTA|2022|40
SOUTH DAKOTA|2022|40,SOUTH DAKOTA|2022|41
SOUTH DAKOTA|2022|41,SOUTH DAKOTA|2022|42
SOUTH DAKOTA|2022|42,SOUTH DAKOTA|2022|43
SOUTH DAKOTA|2022|43,SOUTH DAKOTA|2022|44
SOUTH DAKOTA|2022|44,SOUTH DAKOTA|2022|45
SOUTH DAKOTA|2022|45,SOUTH DAKOTA|2022|46
SOUTH DAKOTA|2022|46,SOUTH DAKOTA|2022|47
SOUTH DAKOTA|2022|47,SOUTH DAKOTA|2022|48
SOUTH DAKOTA|2022|48,SOUTH DAKOTA|2022|50
SOUTH DAKOTA|2022|50,SOUTH DAKOTA|2022|51
SOUTH DAKOTA|2022|51,SOUTH DAKOTA|2022|52
SOUTH DAKOTA|2022|52,SOUTH DAKOTA|2023|1
SOUTH DAKOTA|2023|1,SOUTH DAKOTA|2023|2
SOUTH DAKOTA|2023|2,SOUTH DAKOTA|2023|3
SOUTH DAKOTA|2023|3,SOUTH DAKOTA|2023|4
SOUTH DAKOTA|2023|4,SOUTH DAKOTA|2023|5
SOUTH DAKOTA|2023|5,SOUTH DAKOTA|2023|6
SOUTH DAKOTA|2023|6,SOUTH DAKOTA|2023|7
SOUTH DAKOTA|2023|7,SOUTH DAKOTA|2023|8
SOUTH DAKOTA|2023|8,SOUTH DAKOTA|2023|9
SOUTH DAKOTA|2023|9,SOUTH DAKOTA|2023|10
SOUTH DAKOTA|2023|10,SOUTH DAKOTA|2023|11
SOUTH DAKOTA|2023|11,SOUTH DAKOTA|2023|13
SOUTH DAKOTA|2023|13,SOUTH DAKOTA|2023|14
SOUTH DAKOTA|2023|14,SOUTH DAKOTA|2023|15
SOUTH DAKOTA|2023|15,SOUTH DAKOTA|2023|16
SOUTH DAKOTA|2023|16,SOUTH DAKOTA|2023|17
SOUTH DAKOTA|2023|17,SOUTH DAKOTA|2023|18
SOUTH DAKOTA|2023|18,SOUTH DAKOTA|2023|19
SOUTH DAKOTA|2023|19,SOUTH DAKOTA|2023|20
SOUTH DAKOTA|2023|20,SOUTH DAKOTA|2023|21
SOUTH DAKOTA|2023|21,SOUTH DAKOTA|2023|22
SOUTH DAKOTA|2023|22,SOUTH DAKOTA|2023|23
SOUTH DAKOTA|2023|23,SOUTH DAKOTA|2023|24
SOUTH DAKOTA|2023|24,SOUTH DAKOTA|2023|25
SOUTH DAKOTA|2023|25,SOUTH DAKOTA|2023|27
SOUTH DAKOTA|2023|27,SOUTH DAKOTA|2023|28
SOUTH DAKOTA|2023|28,SOUTH DAKOTA|2023|29
SOUTH DAKOTA|2023|29,SOUTH DAKOTA|2023|30
SOUTH DAKOTA|2023|30,SOUTH DAKOTA|2023|31
SOUTH DAKOTA|2023|31,SOUTH DAKOTA|2023|34
SOUTH DAKOTA|2023|34,SOUTH DAKOTA|2023|35
SOUTH DAKOTA|2023|35,SOUTH DAKOTA|2023|38
SOUTH DAKOTA|2023|38,SOUTH DAKOTA|2023|40
SOUTH DAKOTA|2023|40,SOUTH DAKOTA|2023|41
SOUTH DAKOTA|2023|41,SOUTH DAKOTA|2023|43
SOUTH DAKOTA|2023|43,SOUTH DAKOTA|2023|46
SOUTH DAKOTA|2023|46,SOUTH DAKOTA|2023|47
SOUTH DAKOTA|2023|47,SOUTH DAKOTA|2023|48
SOUTH DAKOTA|2023|48,SOUTH DAKOTA|2024|3
SOUTH DAKOTA|2024|3,SOUTH DAKOTA|2024|4
SOUTH DAKOTA|2024|4,SOUTH DAKOTA|2024|6
SOUTH DAKOTA|2024|6,SOUTH DAKOTA|2024|9
SOUTH DAKOTA|2024|9,SOUTH DAKOTA|2024|10
SOUTH DAKOTA|2024|10,SOUTH DAKOTA|2024|12
SOUTH DAKOTA|2024|12,SOUTH DAKOTA|2024|13
SOUTH DAKOTA|2024|13,SOUTH DAKOTA|2024|14
SOUTH DAKOTA|2024|14,SOUTH DAKOTA|2024|15
SOUTH DAKOTA|2024|15,SOUTH DAKOTA|2024|16
SOUTH DAKOTA|2024|16,SOUTH DAKOTA|2024|21
SOUTH DAKOTA|2024|21,SOUTH DAKOTA|2024|24
SOUTH DAKOTA|2024|24,SOUTH DAKOTA|2024|27
SOUTH DAKOTA|2024|27,SOUTH DAKOTA|2024|28
SOUTH DAKOTA|2024|28,SOUTH DAKOTA|2024|30
SOUTH DAKOTA|2024|30,SOUTH DAKOTA|2024|31
SOUTH DAKOTA|2024|31,SOUTH DAKOTA|2024|32
SOUTH DAKOTA|2024|32,SOUTH DAKOTA|2024|34
SOUTH DAKOTA|2024|34,SOUTH DAKOTA|2024|35
SOUTH DAKOTA|2024|35,SOUTH DAKOTA|2024|37
SOUTH DAKOTA|2024|37,SOUTH DAKOTA|2024|38
SOUTH DAKOTA|2024|38,SOUTH DAKOTA|2024|39
SOUTH DAKOTA|2024|39,SOUTH DAKOTA|2024|40
SOUTH DAKOTA|2024|40,SOUTH DAKOTA|2024|41
SOUTH DAKOTA|2024|41,SOUTH DAKOTA|2024|42
SOUTH DAKOTA|2024|42,SOUTH DAKOTA|2024|43
SOUTH DAKOTA|2024|43,SOUTH DAKOTA|2024|44
SOUTH DAKOTA|2024|44,SOUTH DAKOTA|2024|45
SOUTH DAKOTA|2024|45,SOUTH DAKOTA|2024|47
SOUTH DAKOTA|2024|47,SOUTH DAKOTA|2024|49
SOUTH DAKOTA|2024|49,SOUTH DAKOTA|2024|51
SOUTH DAKOTA|2024|51,SOUTH DAKOTA|2025|1
SOUTH DAKOTA|2025|1,SOUTH DAKOTA|2025|2
SOUTH DAKOTA|2025|2,SOUTH DAKOTA|2025|3
SOUTH DAKOTA|2025|3,SOUTH DAKOTA|2025|4
SOUTH DAKOTA|2025|4,SOUTH DAKOTA|2025|5
SOUTH DAKOTA|2025|5,SOUTH DAKOTA|2025|6
SOUTH DAKOTA|2025|6,SOUTH DAKOTA|2025|7
SOUTH DAKOTA|2025|7,SOUTH DAKOTA|2025|8
SOUTH DAKOTA|2025|8,SOUTH DAKOTA|2025|9
SOUTH DAKOTA|2025|9,SOUTH DAKOTA|2025|10
SOUTH DAKOTA|2025|10,SOUTH DAKOTA|2025|12
SOUTH DAKOTA|2025|12,SOUTH DAKOTA|2025|14
TENNESSEE|2022|3,TENNESSEE|2022|4
TENNESSEE|2022|4,TENNESSEE|2022|5
TENNESSEE|2022|5,TENNESSEE|2022|7
TENNESSEE|2022|7,TENNESSEE|2022|9
TENNESSEE|2022|9,TENNESSEE|2022|11
TENNESSEE|2022|11,TENNESSEE|2022|14
TENNESSEE|2022|14,TENNESSEE|2022|17
TENNESSEE|2022|17,TENNESSEE|2022|20
TENNESSEE|2022|20,TENNESSEE|2022|24
TENNESSEE|2022|24,TENNESSEE|2022|27
TENNESSEE|2022|27,TENNESSEE|2022|28
TENNESSEE|2022|28,TENNESSEE|2022|31
TENNESSEE|2022|31,TENNESSEE|2022|32
TENNESSEE|2022|32,TENNESSEE|2022|36
TENNESSEE|2022|36,TENNESSEE|2022|39
TENNESSEE|2022|39,TENNESSEE|2022|41
TENNESSEE|2022|41,TENNESSEE|2022|42
TENNESSEE|2022|42,TENNESSEE|2022|43
TENNESSEE|2022|43,TENNESSEE|2022|44
TENNESSEE|2022|44,TENNESSEE|2022|46
TENNESSEE|2022|46,TENNESSEE|2022|50
TENNESSEE|2022|50,TENNESSEE|2023|1
TENNESSEE|2023|1,TENNESSEE|2023|3
TENNESSEE|2023|3,TENNESSEE|2023|4
TENNESSEE|2023|4,TENNESSEE|2023|5
TENNESSEE|2023|5,TENNESSEE|2023|6
TENNESSEE|2023|6,TENNESSEE|2023|8
TENNESSEE|2023|8,TENNESSEE|2023|10
TENNESSEE|2023|10,TENNESSEE|2023|13
TENNESSEE|2023|13,TENNESSEE|2023|15
TENNESSEE|2023|15,TENNESSEE|2023|16
TENNESSEE|2023|16,TENNESSEE|2023|17
TENNESSEE|2023|17,TENNESSEE|2023|18
TENNESSEE|2023|18,TENNESSEE|2023|21
TENNESSEE|2023|21,TENNESSEE|2023|23
TENNESSEE|2023|23,TENNESSEE|2023|24
TENNESSEE|2023|24,TENNESSEE|2023|27
TENNESSEE|2023|27,TENNESSEE|2023|30
TENNESSEE|2023|30,TENNESSEE|2023|31
TEXAS|2022|14,TEXAS|2022|21
TEXAS|2022|21,TEXAS|2022|25
TEXAS|2022|25,TEXAS|2022|31
TEXAS|2022|31,TEXAS|2022|32
TEXAS|2022|32,TEXAS|2022|38
TEXAS|2022|38,TEXAS|2022|48
TEXAS|2022|48,TEXAS|2023|17
TEXAS|2023|17,TEXAS|2023|28
TEXAS|2023|28,TEXAS|2023|32
TEXAS|2023|32,TEXAS|2023|37
TEXAS|2023|37,TEXAS|2023|43
TEXAS|2023|43,TEXAS|2023|44
TEXAS|2023|44,TEXAS|2023|45
TEXAS|2023|45,TEXAS|2023|46
TEXAS|2023|46,TEXAS|2023|48
TEXAS|2023|48,TEXAS|2023|49
TEXAS|2023|49,TEXAS|2024|6
TEXAS|2024|6,TEXAS|2024|7
TEXAS|2024|7,TEXAS|2024|8
TEXAS|2024|8,TEXAS|2024|9
TEXAS|2024|9,TEXAS|2024|10
TEXAS|2024|10,TEXAS|2024|11
TEXAS|2024|11,TEXAS|2024|12
TEXAS|2024|12,TEXAS|2024|13
TEXAS|2024|13,TEXAS|2024|14
TEXAS|2024|14,TEXAS|2024|16
