report_id,location_id,year,week,cases_current_week,cases_diff,cumulative_ytd_current_year,cumulative_ytd_prev_year
ARIZONA|2024|29,ARIZONA,2024,29,371,-39,20813,22676
COLORADO|2024|29,COLORADO,2024,29,289,-387,12903,14076
MONTANA|2024|29,MONTANA,2024,29,28,-10,1800,2006
NEVADA|2024|29,NEVADA,2024,29,190,-1,6156,8717
NEW MEXICO|2024|29,NEW MEXICO,2024,29,10,-7,4001,6288
UTAH|2024|29,UTAH,2024,29,186,28,5562,6195
WYOMING|2024|29,WYOMING,2024,29,15,-4,791,1046
ALASKA|2024|29,ALASKA,2024,29,33,-34,2671,2912
CALIFORNIA|2024|29,CALIFORNIA,2024,29,2171,14,92622,108418
OREGON|2024|29,OREGON,2024,29,242,37,7723,8452
WASHINGTON|2024|29,WASHINGTON,2024,29,311,-2,9619,15859
NON-US RESIDENTS|2024|29,NON-US RESIDENTS,2024,29,1,-1,15,32
MAINE|2024|30,MAINE,2024,30,43,14,1507,1691
VERMONT|2024|30,VERMONT,2024,30,26,9,746,804
NEW JERSEY|2024|30,NEW JERSEY,2024,30,441,-22,17629,20665
NEW YORK|2024|30,NEW YORK,2024,30,882,81,22351,24055
PENNSYLVANIA|2024|30,PENNSYLVANIA,2024,30,751,620,29720,31588
ILLINOIS|2024|30,ILLINOIS,2024,30,32,-14,17009,40665
INDIANA|2024|30,INDIANA,2024,30,392,42,17388,20049
MICHIGAN|2024|30,MICHIGAN,2024,30,183,-44,16275,24443
OHIO|2024|30,OHIO,2024,30,646,-47,28156,32280
WISCONSIN|2024|30,WISCONSIN,2024,30,449,68,13326,14460
IOWA|2024|30,IOWA,2024,30,143,61,6718,7978
KANSAS|2024|30,KANSAS,2024,30,98,-56,6788,7796
MINNESOTA|2024|30,MINNESOTA,2024,30,88,-14,11141,12657
NEBRASKA|2024|30,NEBRASKA,2024,30,87,12,4692,5208
NORTH DAKOTA|2024|30,NORTH DAKOTA,2024,30,49,-9,1747,1987
SOUTH DAKOTA|2024|30,SOUTH DAKOTA,2024,30,9,6,2324,2859
DELAWARE|2024|30,DELAWARE,2024,30,104,26,3031,3254
DISTRICT OF COLUMBIA|2024|30,DISTRICT OF COLUMBIA,2024,30,17,-39,3728,4936
FLORIDA|2024|30,FLORIDA,2024,30,1596,-279,63125,65091
GEORGIA|2024|30,GEORGIA,2024,30,218,-686,37309,42813
MARYLAND|2024|30,MARYLAND,2024,30,1,-113,16375,20389
NORTH CAROLINA|2024|30,NORTH CAROLINA,2024,30,8,5,28898,38557
SOUTH CAROLINA|2024|30,SOUTH CAROLINA,2024,30,705,65,18911,19163
VIRGINIA|2024|30,VIRGINIA,2024,30,713,131,21764,24003
ALABAMA|2024|30,ALABAMA,2024,30,649,-81,18492,19718
KENTUCKY|2024|30,KENTUCKY,2024,30,413,172,9049,9260
MISSISSIPPI|2024|30,MISSISSIPPI,2024,30,102,-3,7066,11869
ARKANSAS|2024|30,ARKANSAS,2024,30,192,12,9176,10670
LOUISIANA|2024|30,LOUISIANA,2024,30,399,166,18832,21175
OKLAHOMA|2024|30,OKLAHOMA,2024,30,58,-11,5776,11480
TEXAS|2024|30,TEXAS,2024,30,116,40,70249,88223
ARIZONA|2024|30,ARIZONA,2024,30,447,76,21602,23512
IDAHO|2024|30,IDAHO,2024,30,77,52,2937,3380
MONTANA|2024|30,MONTANA,2024,30,40,12,1865,2089
NEVADA|2024|30,NEVADA,2024,30,190,0,6345,9027
NEW MEXICO|2024|30,NEW MEXICO,2024,30,21,11,4163,6520
UTAH|2024|30,UTAH,2024,30,153,-33,5732,6409
WYOMING|2024|30,WYOMING,2024,30,24,9,820,1073
ALASKA|2024|30,ALASKA,2024,30,76,43,2800,3003
CALIFORNIA|2024|30,CALIFORNIA,2024,30,2147,-24,95969,112278
OREGON|2024|30,OREGON,2024,30,261,19,7985,8762
WASHINGTON|2024|30,WASHINGTON,2024,30,345,34,9964,16437
NON-US RESIDENTS|2024|30,NON-US RESIDENTS,2024,30,1,0,16,33
MAINE|2024|31,MAINE,2024,31,46,3,1566,1748
RHODE ISLAND|2024|31,RHODE ISLAND,2024,31,89,63,2526,2955
VERMONT|2024|31,VERMONT,2024,31,26,0,773,830
NEW JERSEY|2024|31,NEW JERSEY,2024,31,441,0,18070,21419
NEW YORK|2024|31,NEW YORK,2024,31,762,-120,23112,24970
PENNSYLVANIA|2024|31,PENNSYLVANIA,2024,31,873,122,30878,32649
ILLINOIS|2024|31,ILLINOIS,2024,31,2,-30,17212,42056
INDIANA|2024|31,INDIANA,2024,31,380,-12,17988,20769
MICHIGAN|2024|31,MICHIGAN,2024,31,175,-8,16982,25294
OHIO|2024|31,OHIO,2024,31,640,-6,29077,33358
WISCONSIN|2024|31,WISCONSIN,2024,31,418,-31,13805,14969
IOWA|2024|31,IOWA,2024,31,144,1,6996,8234
KANSAS|2024|31,KANSAS,2024,31,136,38,7038,8080
MINNESOTA|2024|31,MINNESOTA,2024,31,105,17,11550,13053
MISSOURI|2024|31,MISSOURI,2024,31,420,-28,17588,18286
NEBRASKA|2024|31,NEBRASKA,2024,31,36,-51,4780,5454
NORTH DAKOTA|2024|31,NORTH DAKOTA,2024,31,42,-7,1801,2056
SOUTH DAKOTA|2024|31,SOUTH DAKOTA,2024,31,75,66,2491,2955
FLORIDA|2024|31,FLORIDA,2024,31,1786,190,65357,67346
NORTH CAROLINA|2024|31,NORTH CAROLINA,2024,31,2,-6,29913,39861
SOUTH CAROLINA|2024|31,SOUTH CAROLINA,2024,31,704,-1,19615,19821
VIRGINIA|2024|31,VIRGINIA,2024,31,848,135,22611,24804
WEST VIRGINIA|2024|31,WEST VIRGINIA,2024,31,31,-1,2475,2583
ALABAMA|2024|31,ALABAMA,2024,31,639,-10,19192,20332
KENTUCKY|2024|31,KENTUCKY,2024,31,252,-161,9302,9657
MISSISSIPPI|2024|31,MISSISSIPPI,2024,31,118,16,7375,12264
ARKANSAS|2024|31,ARKANSAS,2024,31,196,4,9543,11021
LOUISIANA|2024|31,LOUISIANA,2024,31,359,-40,19497,21939
OKLAHOMA|2024|31,OKLAHOMA,2024,31,61,3,5974,11885
TEXAS|2024|31,TEXAS,2024,31,564,448,73437,91330
ARIZONA|2024|31,ARIZONA,2024,31,433,-14,22449,24369
IDAHO|2024|31,IDAHO,2024,31,41,-36,3006,3498
MONTANA|2024|31,MONTANA,2024,31,49,9,1949,2175
NEVADA|2024|31,NEVADA,2024,31,190,0,6540,9360
NEW MEXICO|2024|31,NEW MEXICO,2024,31,5,-16,4279,6722
UTAH|2024|31,UTAH,2024,31,199,46,5966,6636
WYOMING|2024|31,WYOMING,2024,31,28,4,860,1125
ALASKA|2024|31,ALASKA,2024,31,76,0,2912,3098
CALIFORNIA|2024|31,CALIFORNIA,2024,31,2165,18,99387,116136
OREGON|2024|31,OREGON,2024,31,258,-3,8242,9106
WASHINGTON|2024|31,WASHINGTON,2024,31,324,-21,10288,17016
MAINE|2024|32,MAINE,2024,32,51,5,1622,1813
NEW HAMPSHIRE|2024|32,NEW HAMPSHIRE,2024,32,39,-1,1402,1732
RHODE ISLAND|2024|32,RHODE ISLAND,2024,32,80,-9,2594,3033
NEW JERSEY|2024|32,NEW JERSEY,2024,32,448,7,18518,22207
PENNSYLVANIA|2024|32,PENNSYLVANIA,2024,32,677,-196,31673,33738
INDIANA|2024|32,INDIANA,2024,32,380,0,18661,21456
MICHIGAN|2024|32,MICHIGAN,2024,32,198,23,17575,26185
OHIO|2024|32,OHIO,2024,32,632,-8,30009,34454
WISCONSIN|2024|32,WISCONSIN,2024,32,381,-37,14249,15473
IOWA|2024|32,IOWA,2024,32,116,-28,7218,8515
KANSAS|2024|32,KANSAS,2024,32,113,-23,7287,8366
MINNESOTA|2024|32,MINNESOTA,2024,32,105,0,12003,13499
MISSOURI|2024|32,MISSOURI,2024,32,459,39,18269,19010
NORTH DAKOTA|2024|32,NORTH DAKOTA,2024,32,43,1,1859,2129
SOUTH DAKOTA|2024|32,SOUTH DAKOTA,2024,32,1,-74,2492,3054
DISTRICT OF COLUMBIA|2024|32,DISTRICT OF COLUMBIA,2024,32,77,60,4091,5248
FLORIDA|2024|32,FLORIDA,2024,32,1526,-260,67307,69741
NORTH CAROLINA|2024|32,NORTH CAROLINA,2024,32,5,3,31419,41210
SOUTH CAROLINA|2024|32,SOUTH CAROLINA,2024,32,569,-135,20194,20570
VIRGINIA|2024|32,VIRGINIA,2024,32,806,-42,23392,25738
WEST VIRGINIA|2024|32,WEST VIRGINIA,2024,32,20,-11,2516,2695
ALABAMA|2024|32,ALABAMA,2024,32,554,-85,19719,20960
KENTUCKY|2024|32,KENTUCKY,2024,32,342,90,9657,9960
MISSISSIPPI|2024|32,MISSISSIPPI,2024,32,92,-26,7660,12678
ARKANSAS|2024|32,ARKANSAS,2024,32,169,-27,9767,11362
LOUISIANA|2024|32,LOUISIANA,2024,32,382,23,20227,22686
OKLAHOMA|2024|32,OKLAHOMA,2024,32,45,-16,6251,12288
TEXAS|2024|32,TEXAS,2024,32,52,-512,78656,94524
ARIZONA|2024|32,ARIZONA,2024,32,355,-78,23074,25273
COLORADO|2024|32,COLORADO,2024,32,483,194,13298,16016
IDAHO|2024|32,IDAHO,2024,32,53,12,3138,3616
MONTANA|2024|32,MONTANA,2024,32,39,-10,2012,2241
NEVADA|2024|32,NEVADA,2024,32,16,-174,6556,9685
NEW MEXICO|2024|32,NEW MEXICO,2024,32,16,11,4423,6978
UTAH|2024|32,UTAH,2024,32,178,-21,6175,6848
WYOMING|2024|32,WYOMING,2024,32,18,-10,884,1166
ALASKA|2024|32,ALASKA,2024,32,72,-4,3018,3197
CALIFORNIA|2024|32,CALIFORNIA,2024,32,2146,-19,102762,120083
OREGON|2024|32,OREGON,2024,32,268,10,8510,9488
WASHINGTON|2024|32,WASHINGTON,2024,32,352,28,10640,17596
NON-US RESIDENTS|2024|32,NON-US RESIDENTS,2024,32,1,0,17,36
MAINE|2024|33,MAINE,2024,33,34,-17,1670,1875
MASSACHUSETTS|2024|33,MASSACHUSETTS,2024,33,439,438,17225,18287
RHODE ISLAND|2024|33,RHODE ISLAND,2024,33,60,-20,2654,3139
NEW JERSEY|2024|33,NEW JERSEY,2024,33,506,58,19024,22946
NEW YORK|2024|33,NEW YORK,2024,33,775,13,24678,26842
PENNSYLVANIA|2024|33,PENNSYLVANIA,2024,33,869,192,32885,34798
ILLINOIS|2024|33,ILLINOIS,2024,33,36,34,17964,45021
INDIANA|2024|33,INDIANA,2024,33,428,48,19380,22119
MICHIGAN|2024|33,MICHIGAN,2024,33,196,-2,18169,27053
OHIO|2024|33,OHIO,2024,33,666,34,30988,35559
WISCONSIN|2024|33,WISCONSIN,2024,33,389,8,14726,15968
IOWA|2024|33,IOWA,2024,33,136,20,7419,8788
KANSAS|2024|33,KANSAS,2024,33,148,35,7526,8627
MINNESOTA|2024|33,MINNESOTA,2024,33,89,-16,12344,13914
MISSOURI|2024|33,MISSOURI,2024,33,461,2,18874,19687
NORTH DAKOTA|2024|33,NORTH DAKOTA,2024,33,42,-1,1909,2196
DISTRICT OF COLUMBIA|2024|33,DISTRICT OF COLUMBIA,2024,33,65,-12,4226,5421
GEORGIA|2024|33,GEORGIA,2024,33,905,687,40802,47222
MARYLAND|2024|33,MARYLAND,2024,33,216,215,19166,22952
NORTH CAROLINA|2024|33,NORTH CAROLINA,2024,33,3,-2,32675,42495
SOUTH CAROLINA|2024|33,SOUTH CAROLINA,2024,33,600,31,20798,21260
VIRGINIA|2024|33,VIRGINIA,2024,33,709,-97,24086,26598
WEST VIRGINIA|2024|33,WEST VIRGINIA,2024,33,9,-11,2599,2783
ALABAMA|2024|33,ALABAMA,2024,33,578,24,20199,21585
KENTUCKY|2024|33,KENTUCKY,2024,33,238,-104,9896,10360
MISSISSIPPI|2024|33,MISSISSIPPI,2024,33,92,0,7973,13058
LOUISIANA|2024|33,LOUISIANA,2024,33,348,-34,20884,23485
OKLAHOMA|2024|33,OKLAHOMA,2024,33,45,0,6636,12694
TEXAS|2024|33,TEXAS,2024,33,228,176,84191,97694
ARIZONA|2024|33,ARIZONA,2024,33,404,49,23897,26202
COLORADO|2024|33,COLORADO,2024,33,540,57,13939,16538
IDAHO|2024|33,IDAHO,2024,33,4,-49,3142,3727
MONTANA|2024|33,MONTANA,2024,33,36,-3,2071,2298
NEVADA|2024|33,NEVADA,2024,33,202,186,6952,9995
NEW MEXICO|2024|33,NEW MEXICO,2024,33,6,-10,4504,7208
UTAH|2024|33,UTAH,2024,33,156,-22,6349,7068
WYOMING|2024|33,WYOMING,2024,33,33,15,921,1194
ALASKA|2024|33,ALASKA,2024,33,65,-7,3088,3313
CALIFORNIA|2024|33,CALIFORNIA,2024,33,2230,84,106203,123949
OREGON|2024|33,OREGON,2024,33,286,18,8796,9776
WASHINGTON|2024|33,WASHINGTON,2024,33,308,-44,10948,18145
NON-US RESIDENTS|2024|33,NON-US RESIDENTS,2024,33,1,0,18,37
MAINE|2024|34,MAINE,2024,34,62,28,1747,1937
MASSACHUSETTS|2024|34,MASSACHUSETTS,2024,34,1,-438,17226,18846
RHODE ISLAND|2024|34,RHODE ISLAND,2024,34,79,19,2733,3263
VERMONT|2024|34,VERMONT,2024,34,21,-5,830,893
NEW JERSEY|2024|34,NEW JERSEY,2024,34,506,0,19530,23701
NEW YORK|2024|34,NEW YORK,2024,34,768,-7,25408,27727
PENNSYLVANIA|2024|34,PENNSYLVANIA,2024,34,653,-216,33550,35906
ILLINOIS|2024|34,ILLINOIS,2024,34,38,2,18384,46477
INDIANA|2024|34,INDIANA,2024,34,449,21,20026,22791
MICHIGAN|2024|34,MICHIGAN,2024,34,256,60,18928,27929
OHIO|2024|34,OHIO,2024,34,642,-24,31919,36665
WISCONSIN|2024|34,WISCONSIN,2024,34,362,-27,15172,16431
IOWA|2024|34,IOWA,2024,34,136,0,7672,9083
KANSAS|2024|34,KANSAS,2024,34,138,-10,7715,8874
MINNESOTA|2024|34,MINNESOTA,2024,34,125,36,12818,14336
MISSOURI|2024|34,MISSOURI,2024,34,41,-420,18915,20313
NEBRASKA|2024|34,NEBRASKA,2024,34,119,83,5407,6025
NORTH DAKOTA|2024|34,NORTH DAKOTA,2024,34,54,12,1978,2259
SOUTH DAKOTA|2024|34,SOUTH DAKOTA,2024,34,55,54,2695,3283
DISTRICT OF COLUMBIA|2024|34,DISTRICT OF COLUMBIA,2024,34,71,6,4359,5612
FLORIDA|2024|34,FLORIDA,2024,34,1559,33,71203,74422
GEORGIA|2024|34,GEORGIA,2024,34,575,-330,41377,48679
MARYLAND|2024|34,MARYLAND,2024,34,478,262,19896,23601
NORTH CAROLINA|2024|34,NORTH CAROLINA,2024,34,1,-2,34269,43814
SOUTH CAROLINA|2024|34,SOUTH CAROLINA,2024,34,711,111,21510,21883
VIRGINIA|2024|34,VIRGINIA,2024,34,511,-198,24584,27344
WEST VIRGINIA|2024|34,WEST VIRGINIA,2024,34,22,13,2677,2890
ALABAMA|2024|34,ALABAMA,2024,34,619,41,20824,22292
KENTUCKY|2024|34,KENTUCKY,2024,34,131,-107,10027,10726
MISSISSIPPI|2024|34,MISSISSIPPI,2024,34,110,18,8246,13443
ARKANSAS|2024|34,ARKANSAS,2024,34,199,30,10027,12018
LOUISIANA|2024|34,LOUISIANA,2024,34,546,198,21776,24268
OKLAHOMA|2024|34,OKLAHOMA,2024,34,56,11,6903,13078
TEXAS|2024|34,TEXAS,2024,34,187,-41,87135,100810
ARIZONA|2024|34,ARIZONA,2024,34,422,18,24758,27101
IDAHO|2024|34,IDAHO,2024,34,17,13,3271,3844
MONTANA|2024|34,MONTANA,2024,34,55,19,2147,2377
NEVADA|2024|34,NEVADA,2024,34,210,8,7165,10313
NEW MEXICO|2024|34,NEW MEXICO,2024,34,2,-4,4668,7453
UTAH|2024|34,UTAH,2024,34,195,39,6564,7276
ALASKA|2024|34,ALASKA,2024,34,54,-11,3162,3434
CALIFORNIA|2024|34,CALIFORNIA,2024,34,2082,-148,109440,127755
OREGON|2024|34,OREGON,2024,34,283,-3,9080,10094
WASHINGTON|2024|34,WASHINGTON,2024,34,336,28,11284,18729
NON-US RESIDENTS|2024|34,NON-US RESIDENTS,2024,34,1,0,19,37
CONNECTICUT|2024|35,CONNECTICUT,2024,35,29,0,4454,8842
MAINE|2024|35,MAINE,2024,35,34,-28,1785,2001
RHODE ISLAND|2024|35,RHODE ISLAND,2024,35,85,6,2818,3379
VERMONT|2024|35,VERMONT,2024,35,19,-2,850,922
NEW JERSEY|2024|35,NEW JERSEY,2024,35,411,-95,19941,24470
NEW YORK|2024|35,NEW YORK,2024,35,808,40,26192,28586
PENNSYLVANIA|2024|35,PENNSYLVANIA,2024,35,853,200,34816,37001
ILLINOIS|2024|35,ILLINOIS,2024,35,1,-37,18555,47926
INDIANA|2024|35,INDIANA,2024,35,368,-81,20592,23458
MICHIGAN|2024|35,MICHIGAN,2024,35,201,-55,19423,28790
OHIO|2024|35,OHIO,2024,35,661,19,32945,37708
WISCONSIN|2024|35,WISCONSIN,2024,35,381,19,15631,16948
IOWA|2024|35,IOWA,2024,35,105,-31,7850,9357
KANSAS|2024|35,KANSAS,2024,35,144,6,7948,9178
MINNESOTA|2024|35,MINNESOTA,2024,35,84,-41,13167,14796
NORTH DAKOTA|2024|35,NORTH DAKOTA,2024,35,53,-1,2037,2332
SOUTH DAKOTA|2024|35,SOUTH DAKOTA,2024,35,44,-11,2748,3391
DISTRICT OF COLUMBIA|2024|35,DISTRICT OF COLUMBIA,2024,35,19,-52,4443,5765
MARYLAND|2024|35,MARYLAND,2024,35,872,394,20785,24260
NORTH CAROLINA|2024|35,NORTH CAROLINA,2024,35,1,0,35392,45175
SOUTH CAROLINA|2024|35,SOUTH CAROLINA,2024,35,694,-17,22205,22508
VIRGINIA|2024|35,VIRGINIA,2024,35,833,322,25415,28194
WEST VIRGINIA|2024|35,WEST VIRGINIA,2024,35,34,12,2762,2987
ALABAMA|2024|35,ALABAMA,2024,35,577,-42,21410,22913
KENTUCKY|2024|35,KENTUCKY,2024,35,280,149,10483,11074
MISSISSIPPI|2024|35,MISSISSIPPI,2024,35,114,4,8554,13827
ARKANSAS|2024|35,ARKANSAS,2024,35,180,-19,10346,12361
LOUISIANA|2024|35,LOUISIANA,2024,35,387,-159,22340,25042
OKLAHOMA|2024|35,OKLAHOMA,2024,35,45,-11,7101,13500
TEXAS|2024|35,TEXAS,2024,35,145,-42,91084,103813
ARIZONA|2024|35,ARIZONA,2024,35,433,11,25553,27966
IDAHO|2024|35,IDAHO,2024,35,54,37,3414,3956
MONTANA|2024|35,MONTANA,2024,35,50,-5,2216,2463
NEVADA|2024|35,NEVADA,2024,35,22,-188,7187,10670
NEW MEXICO|2024|35,NEW MEXICO,2024,35,15,13,4824,7676
UTAH|2024|35,UTAH,2024,35,159,-36,6752,7480
ALASKA|2024|35,ALASKA,2024,35,33,-21,3202,3517
CALIFORNIA|2024|35,CALIFORNIA,2024,35,2115,33,112716,131617
OREGON|2024|35,OREGON,2024,35,261,-22,9339,10417
WASHINGTON|2024|35,WASHINGTON,2024,35,378,42,11662,19251
NON-US RESIDENTS|2024|35,NON-US RESIDENTS,2024,35,3,2,22,39
MAINE|2024|36,MAINE,2024,36,31,-3,1825,2058
MASSACHUSETTS|2024|36,MASSACHUSETTS,2024,36,10,9,18199,19877
RHODE ISLAND|2024|36,RHODE ISLAND,2024,36,65,-20,2881,3471
VERMONT|2024|36,VERMONT,2024,36,24,5,875,940
NEW JERSEY|2024|36,NEW JERSEY,2024,36,319,-92,20260,25065
NEW YORK|2024|36,NEW YORK,2024,36,660,-148,26803,29313
PENNSYLVANIA|2024|36,PENNSYLVANIA,2024,36,520,-333,35419,37948
INDIANA|2024|36,INDIANA,2024,36,383,15,21297,24061
MICHIGAN|2024|36,MICHIGAN,2024,36,198,-3,20030,29571
OHIO|2024|36,OHIO,2024,36,498,-163,33947,38627
WISCONSIN|2024|36,WISCONSIN,2024,36,354,-27,16062,17385
IOWA|2024|36,IOWA,2024,36,115,10,8097,9585
KANSAS|2024|36,KANSAS,2024,36,106,-38,8131,9418
MINNESOTA|2024|36,MINNESOTA,2024,36,54,-30,13458,15156
NEBRASKA|2024|36,NEBRASKA,2024,36,77,-42,5678,6354
NORTH DAKOTA|2024|36,NORTH DAKOTA,2024,36,40,-13,2094,2388
DISTRICT OF COLUMBIA|2024|36,DISTRICT OF COLUMBIA,2024,36,51,32,4642,5896
GEORGIA|2024|36,GEORGIA,2024,36,563,-12,42481,51237
MARYLAND|2024|36,MARYLAND,2024,36,546,-326,21345,24973
NORTH CAROLINA|2024|36,NORTH CAROLINA,2024,36,3,2,36578,46336
SOUTH CAROLINA|2024|36,SOUTH CAROLINA,2024,36,552,-142,22752,23043
VIRGINIA|2024|36,VIRGINIA,2024,36,744,-89,26129,28895
WEST VIRGINIA|2024|36,WEST VIRGINIA,2024,36,13,-21,2821,3054
ALABAMA|2024|36,ALABAMA,2024,36,512,-65,21943,23476
KENTUCKY|2024|36,KENTUCKY,2024,36,346,66,10831,11329
MISSISSIPPI|2024|36,MISSISSIPPI,2024,36,66,-48,8749,14155
ARKANSAS|2024|36,ARKANSAS,2024,36,147,-33,10695,12691
LOUISIANA|2024|36,LOUISIANA,2024,36,276,-111,22917,25698
OKLAHOMA|2024|36,OKLAHOMA,2024,36,28,-17,7261,13848
TEXAS|2024|36,TEXAS,2024,36,136,-9,92177,106386
ARIZONA|2024|36,ARIZONA,2024,36,227,-206,26026,28713
COLORADO|2024|36,COLORADO,2024,36,473,-67,16803,18026
IDAHO|2024|36,IDAHO,2024,36,37,-17,3471,4049
MONTANA|2024|36,MONTANA,2024,36,35,-15,2277,2512
NEVADA|2024|36,NEVADA,2024,36,170,148,11191,10933
NEW MEXICO|2024|36,NEW MEXICO,2024,36,2,-13,4936,7870
UTAH|2024|36,UTAH,2024,36,130,-29,6925,7656
ALASKA|2024|36,ALASKA,2024,36,52,19,3299,3614
CALIFORNIA|2024|36,CALIFORNIA,2024,36,1552,-563,115469,134954
OREGON|2024|36,OREGON,2024,36,226,-35,9567,10617
WASHINGTON|2024|36,WASHINGTON,2024,36,306,-72,11968,19723
NON-US RESIDENTS|2024|36,NON-US RESIDENTS,2024,36,4,1,26,39
MAINE|2024|37,MAINE,2024,37,41,10,1874,2119
MASSACHUSETTS|2024|37,MASSACHUSETTS,2024,37,466,456,19137,20449
NEW HAMPSHIRE|2024|37,NEW HAMPSHIRE,2024,37,35,-4,1682,2026
RHODE ISLAND|2024|37,RHODE ISLAND,2024,37,101,36,2982,3592
NEW YORK|2024|37,NEW YORK,2024,37,873,213,27673,30270
PENNSYLVANIA|2024|37,PENNSYLVANIA,2024,37,881,361,36672,39098
ILLINOIS|2024|37,ILLINOIS,2024,37,49,48,19675,50532
INDIANA|2024|37,INDIANA,2024,37,423,40,22253,24759
MICHIGAN|2024|37,MICHIGAN,2024,37,214,16,20640,30400
OHIO|2024|37,OHIO,2024,37,645,147,34919,39729
WISCONSIN|2024|37,WISCONSIN,2024,37,379,25,16497,17874
IOWA|2024|37,IOWA,2024,37,115,0,8295,9898
KANSAS|2024|37,KANSAS,2024,37,133,27,8362,9703
MISSOURI|2024|37,MISSOURI,2024,37,421,380,20659,22277
NORTH DAKOTA|2024|37,NORTH DAKOTA,2024,37,42,2,2156,2462
SOUTH DAKOTA|2024|37,SOUTH DAKOTA,2024,37,70,26,2949,3568
DISTRICT OF COLUMBIA|2024|37,DISTRICT OF COLUMBIA,2024,37,65,14,4779,6078
FLORIDA|2024|37,FLORIDA,2024,37,1742,183,77303,80505
GEORGIA|2024|37,GEORGIA,2024,37,917,354,43398,52705
MARYLAND|2024|37,MARYLAND,2024,37,671,125,22020,25678
NORTH CAROLINA|2024|37,NORTH CAROLINA,2024,37,1,-2,37722,47699
SOUTH CAROLINA|2024|37,SOUTH CAROLINA,2024,37,708,156,23470,23640
VIRGINIA|2024|37,VIRGINIA,2024,37,809,65,26933,29719
WEST VIRGINIA|2024|37,WEST VIRGINIA,2024,37,15,2,2885,3170
ALABAMA|2024|37,ALABAMA,2024,37,631,119,22580,24204
KENTUCKY|2024|37,KENTUCKY,2024,37,260,-86,11091,11742
ARKANSAS|2024|37,ARKANSAS,2024,37,170,23,11026,13013
LOUISIANA|2024|37,LOUISIANA,2024,37,255,-21,23474,26466
OKLAHOMA|2024|37,OKLAHOMA,2024,37,58,30,7567,14253
ARIZONA|2024|37,ARIZONA,2024,37,358,131,26793,29585
IDAHO|2024|37,IDAHO,2024,37,57,20,3607,4160
MONTANA|2024|37,MONTANA,2024,37,43,8,2335,2596
NEVADA|2024|37,NEVADA,2024,37,205,35,11401,11284
NEW MEXICO|2024|37,NEW MEXICO,2024,37,10,8,5067,8105
UTAH|2024|37,UTAH,2024,37,143,13,7101,7911
ALASKA|2024|37,ALASKA,2024,37,51,-1,3355,3715
CALIFORNIA|2024|37,CALIFORNIA,2024,37,2213,661,119059,138899
OREGON|2024|37,OREGON,2024,37,294,68,9860,10949
WASHINGTON|2024|37,WASHINGTON,2024,37,308,2,12276,20253
NON-US RESIDENTS|2024|37,NON-US RESIDENTS,2024,37,2,-2,28,39
MAINE|2024|38,MAINE,2024,38,53,12,1940,2184
MASSACHUSETTS|2024|38,MASSACHUSETTS,2024,38,456,-10,19699,21063
RHODE ISLAND|2024|38,RHODE ISLAND,2024,38,90,-11,3073,3688
VERMONT|2024|38,VERMONT,2024,38,23,-1,921,976
NEW YORK|2024|38,NEW YORK,2024,38,827,-46,28497,31155
PENNSYLVANIA|2024|38,PENNSYLVANIA,2024,38,953,72,37724,40196
ILLINOIS|2024|38,ILLINOIS,2024,38,50,1,20200,51854
INDIANA|2024|38,INDIANA,2024,38,355,-68,22947,25444
MICHIGAN|2024|38,MICHIGAN,2024,38,221,7,21207,31325
OHIO|2024|38,OHIO,2024,38,648,3,35875,40805
WISCONSIN|2024|38,WISCONSIN,2024,38,405,26,17000,18407
IOWA|2024|38,IOWA,2024,38,114,-1,8478,10145
KANSAS|2024|38,KANSAS,2024,38,107,-26,8532,10000
MINNESOTA|2024|38,MINNESOTA,2024,38,157,103,14309,16045
MISSOURI|2024|38,MISSOURI,2024,38,381,-40,21212,22913
NORTH DAKOTA|2024|38,NORTH DAKOTA,2024,38,49,7,2241,2527
SOUTH DAKOTA|2024|38,SOUTH DAKOTA,2024,38,1,-69,2950,3665
DELAWARE|2024|38,DELAWARE,2024,38,93,-11,3787,4073
DISTRICT OF COLUMBIA|2024|38,DISTRICT OF COLUMBIA,2024,38,80,15,4929,6239
FLORIDA|2024|38,FLORIDA,2024,38,1696,-46,79395,82858
MARYLAND|2024|38,MARYLAND,2024,38,333,-338,22377,26694
NORTH CAROLINA|2024|38,NORTH CAROLINA,2024,38,2,1,38753,49064
SOUTH CAROLINA|2024|38,SOUTH CAROLINA,2024,38,634,-74,24109,24376
VIRGINIA|2024|38,VIRGINIA,2024,38,727,-82,27622,30618
WEST VIRGINIA|2024|38,WEST VIRGINIA,2024,38,23,8,2980,3259
ALABAMA|2024|38,ALABAMA,2024,38,633,2,23220,24856
KENTUCKY|2024|38,KENTUCKY,2024,38,495,235,11631,12140
MISSISSIPPI|2024|38,MISSISSIPPI,2024,38,122,56,9352,14862
ARKANSAS|2024|38,ARKANSAS,2024,38,182,12,11370,13365
LOUISIANA|2024|38,LOUISIANA,2024,38,365,110,24095,27180
OKLAHOMA|2024|38,OKLAHOMA,2024,38,68,10,7788,14623
TEXAS|2024|38,TEXAS,2024,38,277,141,100420,112478
ARIZONA|2024|38,ARIZONA,2024,38,431,73,27598,30474
COLORADO|2024|38,COLORADO,2024,38,394,-79,17646,18994
IDAHO|2024|38,IDAHO,2024,38,100,43,3745,4271
